Date,Open,High,Low,Close,Adj Close,Volume
2004-01-02,41.584999084472656,41.845001220703125,41.2599983215332,41.32500076293945,24.635602951049805,4172800
2004-01-05,41.92499923706055,42.58000183105469,41.85499954223633,42.45000076293945,25.30626106262207,6184200
2004-01-06,42.15999984741211,42.23500061035156,41.599998474121094,41.70000076293945,24.859146118164062,6190400
2004-01-07,41.7599983215332,41.7599983215332,41.154998779296875,41.244998931884766,24.587902069091797,6203200
2004-01-08,41.369998931884766,41.595001220703125,40.875,40.92499923706055,24.397140502929688,4844400
2004-01-09,40.525001525878906,40.82500076293945,40.099998474121094,40.224998474121094,23.97984504699707,6068600
2004-01-12,40.54999923706055,41.349998474121094,40.529998779296875,41.224998474121094,24.57598876953125,4166200
2004-01-13,41.474998474121094,41.79999923706055,40.48500061035156,41.25,24.590879440307617,5228200
2004-01-14,41.23500061035156,42.03499984741211,41.23500061035156,41.849998474121094,24.94857406616211,4498000
2004-01-15,42.0,42.5,41.29499816894531,41.689998626708984,24.963533401489258,3720600
2004-01-16,42.0,42.474998474121094,41.83000183105469,42.06999969482422,25.191082000732422,5083400
2004-01-20,41.79999923706055,42.005001068115234,41.07500076293945,41.07500076293945,24.595291137695312,4803400
2004-01-21,41.10499954223633,41.7599983215332,40.720001220703125,41.70000076293945,24.969532012939453,4066600
2004-01-22,41.775001525878906,42.35499954223633,41.564998626708984,42.0,25.149160385131836,4110800
2004-01-23,42.040000915527344,42.084999084472656,41.57500076293945,42.084999084472656,25.200063705444336,4675200
2004-01-26,41.849998474121094,42.54499816894531,41.334999084472656,42.505001068115234,25.451553344726562,4635000
2004-01-27,42.849998474121094,42.849998474121094,41.0,41.0,24.55037498474121,9249000
2004-01-28,40.650001525878906,41.07500076293945,39.599998474121094,39.810001373291016,23.83782386779785,7843000
2004-01-29,40.0,40.08000183105469,38.375,38.630001068115234,23.131240844726562,10858000
2004-01-30,38.525001525878906,39.224998474121094,38.505001068115234,39.064998626708984,23.391719818115234,9041400
2004-02-02,39.125,39.275001525878906,38.6150016784668,38.744998931884766,23.200109481811523,7814400
2004-02-03,38.724998474121094,38.724998474121094,38.209999084472656,38.52000045776367,23.06537437438965,8211000
2004-02-04,38.125,38.2599983215332,37.8849983215332,37.95000076293945,22.724077224731445,8467000
2004-02-05,37.900001525878906,38.56999969482422,37.63999938964844,38.15999984741211,22.84980583190918,7881000
2004-02-06,38.20000076293945,39.40999984741211,38.20000076293945,39.25,23.502490997314453,5229600
2004-02-09,39.22999954223633,39.34000015258789,38.7599983215332,38.834999084472656,23.253992080688477,2939600
2004-02-10,38.77000045776367,38.900001525878906,38.07500076293945,38.279998779296875,22.921669006347656,5732600
2004-02-11,38.154998779296875,39.47999954223633,38.0099983215332,39.47999954223633,23.640216827392578,6356600
2004-02-12,39.375,39.625,39.084999084472656,39.345001220703125,23.559383392333984,3096400
2004-02-13,39.25,39.529998779296875,38.650001525878906,38.709999084472656,23.179153442382812,3749000
2004-02-17,39.32500076293945,39.94499969482422,39.25,39.7599983215332,23.807876586914062,4740000
2004-02-18,39.61000061035156,39.775001525878906,39.1349983215332,39.45500183105469,23.625240325927734,3079400
2004-02-19,39.625,39.8650016784668,39.2400016784668,39.26499938964844,23.511472702026367,3372800
2004-02-20,39.26499938964844,39.32500076293945,38.04499816894531,38.40999984741211,22.99951171875,5351200
2004-02-23,38.599998474121094,38.90999984741211,38.279998779296875,38.61000061035156,23.119264602661133,3589400
2004-02-24,38.400001525878906,38.75,38.18000030517578,38.349998474121094,22.963581085205078,3252200
2004-02-25,38.32500076293945,38.75,38.084999084472656,38.59000015258789,23.107295989990234,3886600
2004-02-26,38.5,39.279998779296875,38.43000030517578,38.974998474121094,23.33781623840332,3620400
2004-02-27,38.849998474121094,38.849998474121094,37.849998474121094,37.875,22.67915916442871,7388200
2004-03-01,38.0,38.80500030517578,37.92499923706055,38.41999816894531,23.005495071411133,4757800
2004-03-02,38.125,38.915000915527344,38.060001373291016,38.79499816894531,23.23004150390625,4534200
2004-03-03,38.79999923706055,39.09000015258789,38.619998931884766,38.65999984741211,23.149211883544922,3606200
2004-03-04,38.53499984741211,38.630001068115234,38.2599983215332,38.45000076293945,23.02347183227539,2649800
2004-03-05,38.04999923706055,38.54999923706055,37.974998474121094,38.185001373291016,22.86478042602539,5206000
2004-03-08,38.82500076293945,39.125,38.44499969482422,38.44499969482422,23.02046775817871,5699200
2004-03-09,38.625,38.9900016784668,37.98500061035156,38.20000076293945,22.873777389526367,5101800
2004-03-10,38.5,38.70000076293945,36.685001373291016,36.755001068115234,22.008516311645508,9450400
2004-03-11,36.67499923706055,37.25,36.255001068115234,36.57500076293945,21.900733947753906,7803400
