Date,NASDAQ_AAPL,NASDAQ_ADBE,NASDAQ_ADP,NASDAQ_AMGN,NASDAQ_AMZN,NASDAQ_AVGO,NASDAQ_BIIB,NASDAQ_BKNG,NASDAQ_CHTR,NASDAQ_CMCSA,NASDAQ_COST,NASDAQ_CSCO,NASDAQ_GILD,NASDAQ_GOOGL,NASDAQ_INTC,NASDAQ_INTU,NASDAQ_ISRG,NASDAQ_MDLZ,NASDAQ_META,NASDAQ_MSFT,NASDAQ_NFLX,NASDAQ_NVDA,NASDAQ_PEP,NASDAQ_PYPL,NASDAQ_QCOM,NASDAQ_REGN,NASDAQ_SBUX,NASDAQ_TSLA,NASDAQ_TXN,NASDAQ_VRTX,NYSE_ABBV,NYSE_ACN,NYSE_BA,NYSE_BHP,NYSE_C,NYSE_CVX,NYSE_DHR,NYSE_DIS,NYSE_GE,NYSE_GS,NYSE_HD,NYSE_IBM,NYSE_JD,NYSE_JNJ,NYSE_KO,NYSE_LIN,NYSE_LLY,NYSE_MCD,NYSE_MMM,NYSE_MRK,NYSE_NKE,NYSE_PG,NYSE_PLD,NYSE_RTX,NYSE_T,NYSE_UNH,NYSE_UPS,NYSE_V,NYSE_WMT,NYSE_XOM,EuroNext_ABI.BR,EuroNext_AI.PA,EuroNext_AIR.PA,EuroNext_BN.PA,EuroNext_BNP.PA,EuroNext_CAP.PA,EuroNext_DG.PA,EuroNext_DSY.PA,EuroNext_EL.PA,EuroNext_ENEL.MI,EuroNext_ENGI.PA,EuroNext_ENI.MI,EuroNext_FR.PA,EuroNext_GLE.PA,EuroNext_KER.PA,EuroNext_LR.PA,EuroNext_MC.PA,EuroNext_ML.PA,EuroNext_OR.PA,EuroNext_ORA.PA,EuroNext_RI.PA,EuroNext_RMS.PA,EuroNext_SAF.PA,EuroNext_SAN.PA,EuroNext_SGO.PA,EuroNext_STLA,EuroNext_SU.PA,EuroNext_SW.PA,EuroNext_VIE.PA,EuroNext_VIV.PA,Nikkei_4502.T,Nikkei_4503.T,Nikkei_4523.T,Nikkei_4901.T,Nikkei_6367.T,Nikkei_6471.T,Nikkei_6701.T,Nikkei_6702.T,Nikkei_6752.T,Nikkei_6758.T,Nikkei_6902.T,Nikkei_7201.T,Nikkei_7203.T,Nikkei_7267.T,Nikkei_7269.T,Nikkei_7735.T,Nikkei_7751.T,Nikkei_7752.T,Nikkei_7974.T,Nikkei_8031.T,Nikkei_8035.T,Nikkei_8058.T,Nikkei_8306.T,Nikkei_8316.T,Nikkei_8591.T,Nikkei_8725.T,Nikkei_8766.T,Nikkei_9202.T,Nikkei_9432.T,Nikkei_9984.T
2023-02-07,154.64999389648438,383.82000732421875,226.77000427246094,244.0,102.11000061035156,61.44499969482422,291.42999267578125,2487.18994140625,402.6099853515625,39.66999816894531,516.530029296875,47.84000015258789,86.05000305175781,107.63999938964844,29.049999237060547,427.6700134277344,253.05999755859375,65.08000183105469,191.6199951171875,267.55999755859375,362.95001220703125,22.17300033569336,171.55999755859375,83.2300033569336,136.6300048828125,769.9400024414062,106.83000183105469,196.80999755859375,183.49000549316406,308.5400085449219,145.13999938964844,287.82000732421875,214.75999450683594,66.80999755859375,51.130001068115234,174.08999633789062,235.8155975341797,111.62999725341797,65.53072357177734,374.3999938964844,325.20001220703125,135.83999633789062,57.09000015258789,163.39999389648438,60.06999969482422,337.1199951171875,339.67999267578125,267.3399963378906,97.74247741699219,105.68000030517578,125.33000183105469,140.02000427246094,130.27000427246094,97.87000274658203,19.25,476.8800048828125,188.2899932861328,231.32000732421875,46.99333190917969,114.91999816894531,54.47999954223633,131.23635864257812,112.30000305175781,50.41999816894531,62.34000015258789,185.14999389648438,103.69999694824219,37.9900016784668,169.43434143066406,5.359000205993652,12.842000007629395,13.906000137329102,20.729999542236328,28.024999618530273,573.4000244140625,82.68000030517578,807.4000244140625,29.850000381469727,376.8500061035156,9.550999641418457,188.60000610351562,1714.0,129.39999389648438,87.29000091552734,53.83000183105469,16.270000457763672,150.52000427246094,63.35362243652344,27.90999984741211,9.79800033569336,4182.0,1914.0,7597.0,2294.666748046875,22955.0,727.0,4810.0,1789.5,1156.0,2411.0,1838.5,474.1000061035156,1897.0,1086.6666259765625,1208.25,5125.0,2914.0,1008.0,5624.0,1956.0,15570.0,1530.0,938.0999755859375,1878.0,2333.5,1400.6666259765625,2727.0,2835.0,154.27999877929688,6268.0
2023-02-08,151.9199981689453,378.3599853515625,223.97999572753906,240.1999969482422,100.05000305175781,60.17100143432617,285.45001220703125,2425.080078125,403.29998779296875,38.7599983215332,503.80999755859375,46.959999084472656,85.66999816894531,99.37000274658203,28.239999771118164,421.739990234375,248.85000610351562,64.79000091552734,183.42999267578125,266.7300109863281,366.8299865722656,22.204999923706055,171.16000366210938,79.72000122070312,132.1699981689453,749.6599731445312,106.30000305175781,201.2899932861328,176.5,293.3299865722656,144.61000061035156,284.7099914550781,213.5,66.55000305175781,51.150001525878906,170.0,232.21630859375,111.77999877929688,65.4110107421875,375.1000061035156,320.7900085449219,135.97999572753906,55.349998474121094,163.61000061035156,59.720001220703125,334.25,340.7300109863281,262.82000732421875,96.36287689208984,106.63999938964844,122.91000366210938,138.57000732421875,129.8000030517578,97.6500015258789,19.15999984741211,483.2200012207031,186.36000061035156,230.1999969482422,46.7400016784668,113.91999816894531,54.4900016784668,133.30909729003906,113.30000305175781,50.439998626708984,63.849998474121094,184.6999969482422,104.31999969482422,37.779998779296875,170.46180725097656,5.3460001945495605,13.092000007629395,14.15999984741211,20.639999389648438,26.614999771118164,567.9000244140625,81.80000305175781,800.0999755859375,29.860000610351562,375.3500061035156,9.616000175476074,187.89999389648438,1690.0,130.17999267578125,88.51000213623047,51.68000030517578,16.18000030517578,148.5800018310547,63.164466857910156,28.059999465942383,9.890000343322754,4243.0,1932.5,7705.0,2278.333251953125,22995.0,724.0,4845.0,1806.0,1151.0,2391.0,1835.5,473.1000061035156,1897.5,1070.0,1203.75,5190.0,2883.0,1000.0,5201.0,1975.5,15756.6669921875,1529.3333740234375,943.2999877929688,1892.0,2331.0,1411.3333740234375,2703.0,2857.5,154.8800048828125,5948.0
2023-02-09,150.8699951171875,375.80999755859375,223.91000366210938,240.0,98.23999786376953,59.941001892089844,287.0,2436.1201171875,393.7699890136719,37.900001525878906,500.6300048828125,46.72999954223633,85.52999877929688,95.01000213623047,27.729999542236328,419.739990234375,244.17999267578125,64.29000091552734,177.9199981689453,263.6199951171875,362.5,22.336999893188477,172.77999877929688,78.41999816894531,130.52999877929688,744.77001953125,106.05000305175781,207.32000732421875,174.99000549316406,291.6000061035156,148.6999969482422,285.1600036621094,211.99000549316406,66.68000030517578,49.97999954223633,168.44000244140625,226.16134643554688,110.36000061035156,64.47725677490234,367.989990234375,315.54998779296875,133.75,55.45000076293945,161.39999389648438,59.619998931884766,332.57000732421875,341.7900085449219,260.6600036621094,94.42308044433594,106.72000122070312,122.18000030517578,137.0500030517578,128.0399932861328,97.8499984741211,18.969999313354492,485.7300109863281,184.75,229.35000610351562,47.17333221435547,114.3499984741211,54.4900016784668,132.0181884765625,113.66000366210938,50.40999984741211,64.41000366210938,186.3000030517578,105.81999969482422,37.61000061035156,168.4068603515625,5.340000152587891,13.079999923706055,14.343999862670898,20.649999618530273,26.545000076293945,579.2000122070312,85.12000274658203,809.2000122070312,30.09000015258789,378.75,9.5600004196167,188.0,1700.0,130.89999389648438,89.19999694824219,52.459999084472656,16.75,151.72000122070312,62.69884490966797,28.09000015258789,9.907999992370605,4219.0,1923.5,7569.0,2224.0,22955.0,718.0,4905.0,1817.5,1154.5,2389.0,1838.5,472.70001220703125,1901.0,1066.6666259765625,1187.25,5100.0,2899.0,1023.0,5279.0,2005.0,15420.0,1542.0,944.9000244140625,1892.0,2359.5,1410.0,2683.0,2867.5,153.67999267578125,5949.0
2023-02-10,151.00999450683594,370.989990234375,225.82000732421875,242.5,97.61000061035156,59.32500076293945,286.29998779296875,2348.3701171875,396.94000244140625,38.36000061035156,499.989990234375,47.2599983215332,86.69999694824219,94.56999969482422,27.799999237060547,413.5199890136719,245.27000427246094,65.5,174.14999389648438,263.1000061035156,347.3599853515625,21.264999389648438,176.1999969482422,80.80000305175781,128.99000549316406,757.6099853515625,107.08999633789062,196.88999938964844,175.7899932861328,297.3999938964844,152.0500030517578,283.9599914550781,212.88999938964844,65.9800033569336,50.11000061035156,171.97000122070312,229.46807861328125,108.05999755859375,64.87629699707031,371.2799987792969,316.5400085449219,135.60000610351562,52.290000915527344,162.14999389648438,59.619998931884766,332.0400085449219,345.1199951171875,262.4200134277344,95.21739196777344,108.56999969482422,122.2300033569336,138.25999450683594,128.08999633789062,100.61000061035156,19.06999969482422,494.25,185.22000122070312,227.1999969482422,47.90666580200195,119.16999816894531,54.5,129.38182067871094,113.73999786376953,50.16999816894531,63.59000015258789,183.10000610351562,105.08000183105469,37.0099983215332,165.079833984375,5.410999774932861,13.206000328063965,14.75,20.15999984741211,26.25,559.5,85.80000305175781,797.5999755859375,29.309999465942383,375.6000061035156,9.687999725341797,186.60000610351562,1675.0,129.97999572753906,88.69999694824219,52.45000076293945,16.399999618530273,150.02000427246094,61.49113845825195,27.700000762939453,9.779999732971191,4218.0,1915.0,7490.0,2186.666748046875,23240.0,721.0,4860.0,1805.5,1154.0,2388.0,1826.0,480.3999938964844,1879.0,1058.0,1176.5,5235.0,2901.0,1012.0,5307.0,1985.5,16090.0,1546.0,957.7999877929688,1913.0,2359.0,1447.0,2714.0,2825.0,153.67999267578125,5878.0
2023-02-13,153.85000610351562,375.0,227.36000061035156,243.66000366210938,99.54000091552734,60.11199951171875,290.4599914550781,2423.030029296875,400.1300048828125,39.09000015258789,506.45001220703125,47.86000061035156,87.48999786376953,94.61000061035156,28.549999237060547,418.0899963378906,245.1300048828125,66.2699966430664,179.42999267578125,271.32000732421875,358.57000732421875,21.788000106811523,177.77000427246094,79.44999694824219,130.83999633789062,763.969970703125,108.5199966430664,194.63999938964844,176.7100067138672,299.17999267578125,153.72999572753906,288.3500061035156,215.64999389648438,66.73999786376953,51.0,171.00999450683594,230.39007568359375,107.66000366210938,65.98563385009766,374.0199890136719,323.5299987792969,137.35000610351562,52.43000030517578,162.75,60.599998474121094,334.05999755859375,350.3999938964844,266.20001220703125,96.3879623413086,109.55000305175781,125.1500015258789,140.07000732421875,129.2899932861328,100.55999755859375,19.260000228881836,495.3500061035156,187.41000366210938,228.8800048828125,48.63666534423828,117.80000305175781,54.790000915527344,131.56362915039062,115.5999984741211,50.59000015258789,63.31999969482422,184.39999389648438,108.18000030517578,37.459999084472656,168.4068603515625,5.4029998779296875,13.130000114440918,14.767999649047852,20.149999618530273,26.450000762939453,566.5999755859375,87.27999877929688,810.2999877929688,29.424999237060547,389.6499938964844,9.701000213623047,188.6999969482422,1711.5,132.55999755859375,87.6500015258789,52.68000030517578,16.670000076293945,153.4600067138672,62.43693161010742,28.0,9.779999732971191,4176.0,1915.5,7455.0,2177.333251953125,22930.0,724.0,4835.0,1803.0,1174.0,2342.0,1815.5,483.20001220703125,1876.5,1106.0,1177.0,5145.0,2864.0,1011.0,5224.0,1974.5,15383.3330078125,1542.6666259765625,966.2999877929688,1925.6666259765625,2355.5,1438.6666259765625,2684.0,2806.5,154.39999389648438,5812.0
2023-02-14,153.1999969482422,377.8999938964844,224.58999633789062,241.02999877929688,99.69999694824219,60.23099899291992,289.0799865722656,2471.050048828125,400.1300048828125,39.060001373291016,503.2200012207031,47.70000076293945,85.68000030517578,94.68000030517578,28.639999389648438,421.9700012207031,241.08999633789062,65.66000366210938,179.47999572753906,272.1700134277344,359.9599914550781,22.97100067138672,175.77000427246094,77.26000213623047,132.33999633789062,754.2100219726562,107.9800033569336,209.25,176.33999633789062,300.25,152.58999633789062,284.7699890136719,218.4499969482422,67.16000366210938,51.61000061035156,172.32000732421875,227.16311645507812,107.66000366210938,66.67198944091797,371.7799987792969,318.42999267578125,136.00999450683594,52.31999969482422,162.0399932861328,59.59000015258789,334.0,347.55999755859375,266.6099853515625,95.4933090209961,108.73999786376953,126.19999694824219,139.27999877929688,127.7300033569336,101.37000274658203,19.149999618530273,492.8299865722656,186.77000427246094,229.38999938964844,48.496665954589844,116.41999816894531,54.709999084472656,131.30909729003906,115.9800033569336,50.66999816894531,64.37999725341797,184.9499969482422,107.62000274658203,37.86000061035156,167.72189331054688,5.380000114440918,13.239999771118164,14.826000213623047,20.649999618530273,26.510000228881836,561.4000244140625,87.18000030517578,810.5,29.44499969482422,387.75,9.925000190734863,187.14999389648438,1712.5,129.75999450683594,88.11000061035156,52.779998779296875,16.809999465942383,151.47999572753906,62.669742584228516,28.059999465942383,9.758000373840332,4212.0,1930.0,7503.0,2184.666748046875,23390.0,725.0,4885.0,1801.0,1165.0,2356.0,1823.75,482.3999938964844,1882.5,1109.3333740234375,1170.5,5130.0,2881.0,1010.0,5328.0,1987.0,15596.6669921875,1548.6666259765625,972.5999755859375,1945.6666259765625,2361.5,1438.6666259765625,2717.5,2824.5,155.0399932861328,5850.0
2023-02-15,155.3300018310547,375.94000244140625,227.85000610351562,240.07000732421875,101.16000366210938,60.76900100708008,278.9800109863281,2516.580078125,403.6099853515625,39.41999816894531,511.2799987792969,48.45000076293945,85.05000305175781,96.94000244140625,28.850000381469727,421.239990234375,244.77000427246094,65.69000244140625,177.16000366210938,269.32000732421875,361.4200134277344,22.763999938964844,176.00999450683594,77.91000366210938,133.07000732421875,752.4000244140625,109.0,214.24000549316406,178.5,298.75,151.05999755859375,287.6499938964844,217.44000244140625,66.80000305175781,51.81999969482422,169.00999450683594,227.9344024658203,109.23999786376953,67.65363311767578,374.3399963378906,320.69000244140625,136.39999389648438,52.22999954223633,159.3699951171875,59.59000015258789,332.5299987792969,335.010009765625,266.55999755859375,95.97826385498047,107.68000030517578,127.4800033569336,138.9600067138672,127.52999877929688,101.45999908447266,19.25,491.25,186.83999633789062,228.9199981689453,48.856666564941406,116.06999969482422,55.40999984741211,132.5272674560547,119.05999755859375,51.79999923706055,64.19999694824219,187.14999389648438,109.22000122070312,38.0099983215332,170.0703887939453,5.38700008392334,13.288000106811523,14.6899995803833,21.059999465942383,26.799999237060547,578.4000244140625,89.44000244140625,822.5999755859375,30.0,390.0,9.972000122070312,189.35000610351562,1732.0,132.32000732421875,88.63999938964844,53.61000061035156,17.010000228881836,154.63999938964844,62.93165588378906,28.469999313354492,9.736000061035156,4196.0,1931.5,7477.0,2160.0,23095.0,733.0,4855.0,1784.0,1188.0,2341.0,1833.5,489.70001220703125,1874.0,1118.3333740234375,1180.5,5145.0,2893.5,1026.0,5336.0,1966.5,15523.3330078125,1539.0,981.0999755859375,1970.3333740234375,2359.5,1450.0,2797.5,2817.5,155.36000061035156,5791.0
2023-02-16,153.7100067138672,365.1600036621094,227.47999572753906,234.22000122070312,98.1500015258789,60.05400085449219,271.5299987792969,2493.179931640625,400.3699951171875,39.720001220703125,504.1000061035156,50.9900016784668,83.38999938964844,95.51000213623047,28.200000762939453,408.3599853515625,240.16000366210938,65.68000030517578,172.44000244140625,262.1499938964844,350.7099914550781,22.00200080871582,175.50999450683594,76.7300033569336,130.16000366210938,736.3300170898438,107.54000091552734,202.0399932861328,176.0800018310547,292.0400085449219,149.52999877929688,281.2200012207031,212.2100067138672,67.12999725341797,51.459999084472656,166.57000732421875,226.72872924804688,105.83000183105469,67.07901000976562,370.20001220703125,321.239990234375,135.0,54.099998474121094,158.24000549316406,59.220001220703125,323.5,326.07000732421875,265.8299865722656,93.6454849243164,106.51000213623047,124.37999725341797,137.13999938964844,125.79000091552734,100.97000122070312,19.260000228881836,487.3500061035156,185.5500030517578,225.8300018310547,48.09000015258789,115.7300033569336,55.380001068115234,134.8909149169922,124.94000244140625,51.689998626708984,65.80000305175781,188.5500030517578,108.5999984741211,38.29499816894531,171.7828369140625,5.374000072479248,13.37399959564209,14.71399974822998,21.459999084472656,28.0,596.7000122070312,89.18000030517578,823.2999877929688,30.170000076293945,391.6000061035156,10.616000175476074,195.8000030517578,1741.0,134.10000610351562,87.8499984741211,53.09000015258789,16.940000534057617,156.0,62.85890197753906,28.549999237060547,9.803999900817871,4186.0,1933.0,7568.0,2151.666748046875,23175.0,741.0,4805.0,1797.5,1205.5,2352.0,1859.25,509.79998779296875,1913.0,1131.3333740234375,1204.75,5230.0,2910.5,1023.0,5498.0,1966.0,15663.3330078125,1545.6666259765625,974.9000244140625,1972.0,2352.5,1456.0,2803.0,2791.5,155.55999755859375,5893.0
2023-02-17,152.5500030517578,356.8500061035156,228.6999969482422,240.52999877929688,97.19999694824219,59.558998107910156,278.3800048828125,2462.010009765625,395.6199951171875,39.119998931884766,507.4800109863281,50.77000045776367,84.76000213623047,94.3499984741211,27.610000610351562,404.3800048828125,238.91000366210938,66.8499984741211,172.8800048828125,258.05999755859375,347.9599914550781,21.38800048828125,176.27999877929688,74.66000366210938,127.72000122070312,748.739990234375,107.0999984741211,208.30999755859375,175.32000732421875,293.6600036621094,151.30999755859375,277.04998779296875,211.66000366210938,66.44000244140625,51.41999816894531,162.85000610351562,227.2074432373047,105.22000122070312,66.27294158935547,368.5,317.95001220703125,135.02000427246094,53.02000045776367,160.38999938964844,60.119998931884766,321.5199890136719,328.3999938964844,269.989990234375,94.4732437133789,109.5199966430664,124.83999633789062,140.00999450683594,125.31999969482422,101.51000213623047,19.440000534057617,499.0799865722656,183.2100067138672,223.55999755859375,48.813331604003906,111.27999877929688,55.0099983215332,135.83636474609375,125.66000366210938,52.09000015258789,65.43000030517578,186.0,109.54000091552734,37.44499969482422,170.85321044921875,5.353000164031982,13.5,14.300000190734863,21.079999923706055,27.860000610351562,590.0,89.5199966430664,818.4000244140625,30.334999084472656,384.6000061035156,10.71399974822998,194.9499969482422,1747.0,136.86000061035156,89.0999984741211,54.52000045776367,17.290000915527344,156.25999450683594,63.0626106262207,28.450000762939453,9.880000114440918,4182.0,1927.0,7625.0,2133.0,23085.0,741.0,4770.0,1769.5,1203.5,2296.0,1851.0,518.7000122070312,1907.5,1146.0,1202.5,5145.0,2933.0,1031.0,5456.0,1975.0,15396.6669921875,1565.3333740234375,981.0,1974.6666259765625,2352.0,1463.3333740234375,2827.5,2792.0,155.52000427246094,5764.0
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56999969482422,138.25454711914062,122.83999633789062,52.2599983215332,65.5,187.1999969482422,109.08000183105469,37.404998779296875,171.58712768554688,5.349999904632568,13.593999862670898,14.350000381469727,21.15999984741211,27.725000381469727,591.0999755859375,88.30000305175781,813.5999755859375,30.114999771118164,380.95001220703125,10.826000213623047,198.0500030517578,1714.0,134.77999877929688,89.11000061035156,54.31999969482422,,156.55999755859375,62.62609100341797,28.700000762939453,9.815999984741211,4263.0,1886.0,7811.0,2139.666748046875,23350.0,746.0,4780.0,1751.0,1180.5,2288.0,1846.5,524.2000122070312,1902.5,1153.3333740234375,1194.25,5165.0,2960.5,1066.0,5464.0,1954.0,15160.0,1558.3333740234375,998.2999877929688,2000.0,2426.5,1485.6666259765625,2866.5,2813.0,158.8800048828125,5729.0
2023-02-21,148.47999572753906,346.70001220703125,224.67999267578125,238.24000549316406,94.58000183105469,58.15399932861328,271.92999267578125,2425.489990234375,377.9100036621094,37.84000015258789,501.739990234375,49.689998626708984,84.63999938964844,91.79000091552734,26.059999465942383,396.260009765625,233.5800018310547,66.5999984741211,172.0800018310547,252.6699981689453,337.5,20.655000686645508,176.17999267578125,75.23999786376953,123.69999694824219,746.52001953125,104.77999877929688,197.3699951171875,170.75999450683594,292.4800109863281,152.0,269.1499938964844,205.52000427246094,66.2699966430664,49.84000015258789,161.0,222.33155822753906,102.08999633789062,65.65043640136719,361.1199951171875,295.5,131.7100067138672,47.16999816894531,158.0,59.79999923706055,324.55999755859375,327.510009765625,268.54998779296875,91.34615325927734,109.06999969482422,121.0999984741211,139.91000366210938,123.4800033569336,100.6500015258789,19.209999084472656,491.30999755859375,178.4600067138672,220.6199951171875,49.11000061035156,111.16999816894531,55.560001373291016,137.1999969482422,122.81999969482422,52.310001373291016,65.4000015258789,182.0,108.9000015258789,37.17499923706055,171.97854614257812,5.315000057220459,14.25,14.267999649047852,20.8700008392334,27.280000686645508,585.2999877929688,87.87999725341797,808.9000244140625,30.040000915527344,385.8500061035156,10.788000106811523,199.3000030517578,1704.0,134.36000061035156,89.44999694824219,53.099998474121094,16.65999984741211,153.0399932861328,63.28086853027344,28.5,9.829999923706055,4305.0,1904.5,7719.0,2122.333251953125,23585.0,755.0,4760.0,1746.5,1181.5,2270.0,1855.75,537.7999877929688,1890.0,1177.6666259765625,1194.25,5180.0,2966.5,1078.0,5412.0,1963.5,15120.0,1585.3333740234375,983.2000122070312,1976.3333740234375,2418.0,1487.0,2900.0,2781.5,158.60000610351562,5700.0
2023-02-22,148.91000366210938,348.7200012207031,222.92999267578125,236.16000366210938,95.79000091552734,57.617000579833984,272.54998779296875,2426.7099609375,382.6499938964844,38.0099983215332,497.3900146484375,49.310001373291016,83.5,91.6500015258789,25.469999313354492,406.3800048828125,233.5500030517578,66.2300033569336,171.1199951171875,251.50999450683594,334.8800048828125,20.753999710083008,176.1199951171875,75.4800033569336,123.94999694824219,748.0800170898438,104.7699966430664,200.86000061035156,169.8000030517578,294.3599853515625,150.6699981689453,269.6300048828125,205.75999450683594,64.18000030517578,50.040000915527344,160.35000610351562,221.72872924804688,101.68000030517578,66.39265441894531,360.8900146484375,296.29998779296875,130.97000122070312,46.529998779296875,157.77999877929688,59.97999954223633,330.0299987792969,329.07000732421875,268.6400146484375,91.08695983886719,109.16000366210938,119.9000015258789,140.5,122.9000015258789,100.51000213623047,19.3799991607666,488.8900146484375,176.61000061035156,220.02000427246094,48.08000183105469,109.7300033569336,56.65999984741211,136.0181884765625,122.77999877929688,54.65999984741211,63.959999084472656,179.85000610351562,109.13999938964844,37.685001373291016,170.80429077148438,5.238999843597412,14.088000297546387,14.11400032043457,20.75,26.75,576.9000244140625,88.33999633789062,809.5,29.594999313354492,386.25,10.881999969482422,200.6999969482422,1720.5,134.13999938964844,90.1500015258789,53.529998779296875,17.270000457763672,153.6999969482422,63.99385452270508,28.34000015258789,9.781999588012695,4293.0,1890.5,7585.0,2109.0,23460.0,741.0,4810.0,1727.0,1166.0,2224.0,1813.5,520.0,1865.0,1164.6666259765625,1171.25,5115.0,2925.5,1042.0,5312.0,1937.5,14863.3330078125,1573.0,975.2000122070312,1980.3333740234375,2386.0,1475.0,2883.5,2756.0,158.0,5576.0
2023-02-23,149.39999389648438,347.0199890136719,222.77999877929688,237.6199951171875,95.81999969482422,58.380001068115234,271.95001220703125,2426.489990234375,383.2300109863281,37.689998626708984,493.1400146484375,49.209999084472656,82.54000091552734,90.88999938964844,25.610000610351562,411.8800048828125,234.89999389648438,66.06999969482422,172.0399932861328,254.77000427246094,323.6499938964844,23.663999557495117,176.30999755859375,75.19000244140625,126.19999694824219,759.6599731445312,103.51000213623047,202.07000732421875,171.82000732421875,292.57000732421875,152.07000732421875,271.2300109863281,208.1300048828125,62.83000183105469,50.380001068115234,161.92999267578125,223.85638427734375,101.7300033569336,66.1931381225586,363.5400085449219,299.30999755859375,130.7899932861328,46.650001525878906,157.72999572753906,60.09000015258789,331.8900146484375,327.5199890136719,266.7799987792969,91.06187438964844,110.58999633789062,119.95999908447266,140.0500030517578,124.01000213623047,99.63999938964844,19.350000381469727,491.69000244140625,179.94000244140625,221.1300048828125,47.36333465576172,110.73999786376953,57.130001068115234,135.07272338867188,124.44000244140625,53.900001525878906,64.79000091552734,181.0,107.73999786376953,37.380001068115234,163.56309509277344,5.260000228881836,14.140000343322754,13.357999801635742,21.06999969482422,26.809999465942383,578.5999755859375,88.44000244140625,809.0,29.719999313354492,384.3999938964844,10.77400016784668,202.60000610351562,1722.5,134.83999633789062,90.11000061035156,53.36000061035156,18.020000457763672,154.4600067138672,64.18301391601562,28.420000076293945,9.751999855041504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-24,146.7100067138672,320.5400085449219,221.5800018310547,233.66000366210938,93.5,57.775001525878906,270.0199890136719,2452.47998046875,374.80999755859375,37.0,488.6099853515625,48.47999954223633,80.66000366210938,89.12999725341797,25.139999389648438,419.80999755859375,231.0500030517578,65.55000305175781,170.38999938964844,249.22000122070312,317.1499938964844,23.285999298095703,175.9600067138672,73.55000305175781,124.33999633789062,756.989990234375,101.5999984741211,196.8800048828125,169.13999938964844,287.3699951171875,152.7100067138672,266.5299987792969,198.14999389648438,60.43000030517578,50.18000030517578,162.41000366210938,220.85105895996094,100.30000305175781,66.67996978759766,363.8500061035156,296.6600036621094,130.57000732421875,44.79999923706055,155.97000122070312,59.84000015258789,347.6600036621094,321.6400146484375,263.67999267578125,90.13378143310547,109.88999938964844,118.04000091552734,139.25999450683594,121.37999725341797,99.62000274658203,19.239999771118164,484.3299865722656,180.14999389648438,219.5500030517578,47.4900016784668,110.75,56.689998626708984,134.30909729003906,121.94000244140625,53.77000045776367,63.88999938964844,175.9499969482422,105.63999938964844,36.90999984741211,161.214599609375,5.234000205993652,14.020000457763672,13.192000389099121,19.145000457763672,26.389999389648438,553.7999877929688,86.22000122070312,777.2999877929688,29.399999618530273,372.95001220703125,10.881999969482422,198.14999389648438,1677.5,133.3000030517578,89.91000366210938,55.93000030517578,17.56999969482422,149.0,64.00840759277344,28.34000015258789,9.706000328063965,4203.0,1906.0,7534.0,2129.333251953125,23365.0,745.0,4825.0,1742.0,1178.0,2271.0,1809.25,528.4000244140625,1858.0,1172.6666259765625,1179.5,5360.0,2947.5,1062.0,5297.0,1937.0,15923.3330078125,1569.6666259765625,963.0,1949.6666259765625,2394.5,1476.3333740234375,2908.5,2778.5,159.1999969482422,5595.0
2023-02-27,147.9199981689453,322.32000732421875,221.60000610351562,234.4499969482422,93.76000213623047,58.54499816894531,269.20001220703125,2521.080078125,375.04998779296875,37.349998474121094,487.0299987792969,48.72999954223633,80.88999938964844,89.87000274658203,24.899999618530273,412.6199951171875,231.74000549316406,65.63999938964844,169.5399932861328,250.16000366210938,323.0299987792969,23.500999450683594,175.91000366210938,73.7699966430664,123.41999816894531,757.7899780273438,102.44000244140625,207.6300048828125,170.74000549316406,287.3999938964844,154.27999877929688,266.25,200.4600067138672,60.45000076293945,50.470001220703125,162.82000732421875,219.81382751464844,100.44999694824219,66.91141510009766,365.5299987792969,296.010009765625,130.49000549316406,44.7400016784668,155.6300048828125,59.81999969482422,344.4800109863281,316.6199951171875,264.7799987792969,90.5267562866211,109.36000061035156,118.52999877929688,139.13999938964844,122.91000366210938,99.16000366210938,19.030000686645508,483.32000732421875,182.22999572753906,220.35000610351562,47.14666748046875,110.55000305175781,57.209999084472656,137.81817626953125,123.63999938964844,53.75,65.45999908447266,176.5500030517578,107.58000183105469,36.900001525878906,161.31243896484375,5.306000232696533,13.96399974822998,13.399999618530273,19.725000381469727,26.78499984741211,561.4000244140625,87.41999816894531,794.7999877929688,30.204999923706055,378.25,10.857999801635742,200.10000610351562,1715.5,134.89999389648438,90.55000305175781,55.720001220703125,17.610000610351562,152.02000427246094,64.6631851196289,28.75,9.729999542236328,4199.0,1923.0,7437.0,2129.333251953125,23425.0,758.0,4790.0,1743.0,1189.0,2280.0,1811.25,528.5999755859375,1857.0,1179.6666259765625,1188.25,5390.0,2973.5,1074.0,5198.0,1923.5,15623.3330078125,1563.0,965.7999877929688,1972.6666259765625,2428.0,1501.0,2903.5,2781.0,158.63999938964844,5469.0
